Seção,Divisão,Grupo,Classe,Subclasse,Denominação
F,43,43.3,43.30-4,4330-4/99,Outras obras de acabamento da construção
F,43,43.9,43.91-6,4391-6/00,Obras de fundações
F,43,43.9,43.99-1,4399-1/01,Administração de obras
F,43,43.9,43.99-1,4399-1/02,Montagem e desmontagem de andaimes e outras estruturas temporárias
F,43,43.9,43.99-1,4399-1/03,Obras de alvenaria
F,43,43.9,43.99-1,4399-1/04,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras
F,43,43.9,43.99-1,4399-1/05,Perfuração e construção de poços de água
F,43,43.9,43.99-1,4399-1/99,Serviços especializados para construção não especificados anteriormente
G,45,45.1,45.11-1,4511-1/01,"Comércio a varejo de automóveis, camionetas e utilitários novos"
G,45,45.1,45.11-1,4511-1/02,"Comércio a varejo de automóveis, camionetas e utilitários usados"
G,45,45.1,45.11-1,4511-1/03,"Comércio por atacado de automóveis, camionetas e utilitários novos e usados"
G,45,45.1,45.11-1,4511-1/04,Comércio por atacado de caminhões novos e usados
G,45,45.1,45.11-1,4511-1/05,Comércio por atacado de reboques e semireboques novos e usados
G,45,45.1,45.11-1,4511-1/06,Comércio por atacado de ônibus e micro-ônibus novos e usados
G,45,45.1,45.12-9,4512-9/01,Representantes comerciais e agentes do comércio de veículos automotores
G,45,45.1,45.12-9,4512-9/02,Comércio sob consignação de veículos automotores
G,45,45.2,45.20-0,4520-0/01,Serviços de manutenção e reparação mecânica de veículos automotores
G,45,45.2,45.20-0,4520-0/02,Serviços de lanternagem ou funilaria e pintura de veículos automotores
G,45,45.2,45.20-0,4520-0/03,Serviços de manutenção e reparação elétrica de veículos automotores
G,45,45.2,45.20-0,4520-0/04,Serviços de alinhamento e balanceamento de veículos automotores
G,45,45.2,45.20-0,4520-0/05,"Serviços de lavagem, lubrificação e polimento de veículos automotores"
G,45,45.2,45.20-0,4520-0/06,Serviços de borracharia para veículos automotores
G,45,45.2,45.20-0,4520-0/07,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores"
G,45,45.2,45.20-0,4520-0/08,Serviços de capotaria
G,45,45.3,45.30-7,4530-7/01,Comércio por atacado de peças e acessórios novos para veículos automotores
G,45,45.3,45.30-7,4530-7/02,Comércio por atacado de pneumáticos e câmaras-de-ar
G,45,45.3,45.30-7,4530-7/03,Comércio a varejo de peças e acessórios novos para veículos automotores
G,45,45.3,45.30-7,4530-7/04,Comércio a varejo de peças e acessórios usados para veículos automotores
G,45,45.3,45.30-7,4530-7/05,Comércio a varejo de pneumáticos e câmaras-de-ar
G,45,45.3,45.30-7,4530-7/06,Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores
G,45,45.4,45.41-2,4541-2/01,Comércio por atacado de motocicletas e motonetas
G,45,45.4,45.41-2,4541-2/02,Comércio por atacado de peças e acessórios para motocicletas e motonetas
G,45,45.4,45.41-2,4541-2/03,Comércio a varejo de motocicletas e motonetas novas
G,45,45.4,45.41-2,4541-2/04,Comércio a varejo de motocicletas e motonetas usadas
G,45,45.4,45.41-2,4541-2/06,Comércio a varejo de peças e acessórios novos para motocicletas e motonetas
G,45,45.4,45.41-2,4541-2/07,Comércio a varejo de peças e acessórios usados para motocicletas e motonetas
G,45,45.4,45.42-1,4542-1/01,"Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios"
G,45,45.4,45.42-1,4542-1/02,Comércio sob consignação de motocicletas e motonetas
G,45,45.4,45.43-9,4543-9/00,Manutenção e reparação de motocicletas e motonetas
G,46,46.1,46.11-7,4611-7/00,Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos
G,46,46.1,46.12-5,4612-5/00,"Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos"
G,46,46.1,46.13-3,4613-3/00,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens"
G,46,46.1,46.14-1,4614-1/00,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves"
G,46,46.1,46.15-0,4615-0/00,"Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico"
G,46,46.1,46.16-8,4616-8/00,"Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem"
G,46,46.1,46.17-6,4617-6/00,"Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo"
G,46,46.1,46.18-4,4618-4/01,"Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria"
G,46,46.1,46.18-4,4618-4/02,Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares
G,46,46.1,46.18-4,4618-4/03,"Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações"
G,46,46.1,46.18-4,4618-4/99,Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente
G,46,46.1,46.19-2,4619-2/00,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
G,46,46.2,46.21-4,4621-4/00,Comércio atacadista de café em grão
G,46,46.2,46.22-2,4622-2/00,Comércio atacadista de soja
G,46,46.2,46.23-1,4623-1/01,Comércio atacadista de animais vivos
G,46,46.2,46.23-1,4623-1/02,"Comércio atacadista de couros, lãs, peles e outros subprodutos não comestíveis de origem animal"
G,46,46.2,46.23-1,4623-1/03,Comércio atacadista de algodão
G,46,46.2,46.23-1,4623-1/04,Comércio atacadista de fumo em folha não beneficiado
G,46,46.2,46.23-1,4623-1/05,Comércio atacadista de cacau
G,46,46.2,46.23-1,4623-1/06,"Comércio atacadista de sementes, flores, plantas e gramas"
G,46,46.2,46.23-1,4623-1/07,Comércio atacadista de sisal
G,46,46.2,46.23-1,4623-1/08,Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada
G,46,46.2,46.23-1,4623-1/09,Comércio atacadista de alimentos para animais
G,46,46.2,46.23-1,4623-1/99,Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente
G,46,46.3,46.31-1,4631-1/00,Comércio atacadista de leite e laticínios
G,46,46.3,46.32-0,4632-0/01,Comércio atacadista de cereais e leguminosas beneficiados
G,46,46.3,46.32-0,4632-0/02,"Comércio atacadista de farinhas, amidos e féculas"
G,46,46.3,46.32-0,4632-0/03,"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada"
G,46,46.3,46.33-8,4633-8/01,"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos"
G,46,46.3,46.33-8,4633-8/02,Comércio atacadista de aves vivas e ovos
G,46,46.3,46.33-8,4633-8/03,Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação
G,46,46.3,46.34-6,4634-6/01,Comércio atacadista de carnes bovinas e suínas e derivados
G,46,46.3,46.34-6,4634-6/02,Comércio atacadista de aves abatidas e derivados
G,46,46.3,46.34-6,4634-6/03,Comércio atacadista de pescados e frutos do mar
G,46,46.3,46.34-6,4634-6/99,Comércio atacadista de carnes e derivados de outros animais
G,46,46.3,46.35-4,4635-4/01,Comércio atacadista de água mineral
G,46,46.3,46.35-4,4635-4/02,"Comércio atacadista de cerveja, chope e refrigerante"
G,46,46.3,46.35-4,4635-4/03,Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada
G,46,46.3,46.35-4,4635-4/99,Comércio atacadista de bebidas não especificadas anteriormente
G,46,46.3,46.36-2,4636-2/01,Comércio atacadista de fumo beneficiado
G,46,46.3,46.36-2,4636-2/02,"Comércio atacadista de cigarros, cigarrilhas e charutos"
G,46,46.3,46.37-1,4637-1/01,"Comércio atacadista de café torrado, moído e solúvel"
G,46,46.3,46.37-1,4637-1/02,Comércio atacadista de açúcar
G,46,46.3,46.37-1,4637-1/03,Comércio atacadista de óleos e gorduras
G,46,46.3,46.37-1,4637-1/04,"Comércio atacadista de pães, bolos, biscoitos e similares"
G,46,46.3,46.37-1,4637-1/05,Comércio atacadista de massas alimentícias
G,46,46.3,46.37-1,4637-1/06,Comércio atacadista de sorvetes
G,46,46.3,46.37-1,4637-1/07,"Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes"
G,46,46.3,46.37-1,4637-1/99,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
G,46,46.3,46.39-7,4639-7/01,Comércio atacadista de produtos alimentícios em geral
G,46,46.3,46.39-7,4639-7/02,"Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada"
G,46,46.4,46.41-9,4641-9/01,Comércio atacadista de tecidos
G,46,46.4,46.41-9,4641-9/02,"Comércio atacadista de artigos de cama, mesa e banho"
G,46,46.4,46.41-9,4641-9/03,Comércio atacadista de artigos de armarinho
G,46,46.4,46.42-7,4642-7/01,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
G,46,46.4,46.42-7,4642-7/02,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho
G,46,46.4,46.43-5,4643-5/01,Comércio atacadista de calçados
G,46,46.4,46.43-5,4643-5/02,"Comércio atacadista de bolsas, malas e artigos de viagem"
G,46,46.4,46.44-3,4644-3/01,Comércio atacadista de medicamentos e drogas de uso humano
G,46,46.4,46.44-3,4644-3/02,Comércio atacadista de medicamentos e drogas de uso veterinário
G,46,46.4,46.45-1,4645-1/01,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
G,46,46.4,46.45-1,4645-1/02,Comércio atacadista de próteses e artigos de ortopedia
G,46,46.4,46.45-1,4645-1/03,Comércio atacadista de produtos odontológicos
G,46,46.4,46.46-0,4646-0/01,Comércio atacadista de cosméticos e produtos de perfumaria
G,46,46.4,46.46-0,4646-0/02,Comércio atacadista de produtos de higiene pessoal
G,46,46.4,46.47-8,4647-8/01,Comércio atacadista de artigos de escritório e de papelaria
G,46,46.4,46.47-8,4647-8/02,"Comércio atacadista de livros, jornais e outras publicações"
G,46,46.4,46.49-4,4649-4/01,Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico
G,46,46.4,46.49-4,4649-4/02,Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico
G,46,46.4,46.49-4,4649-4/03,"Comércio atacadista de bicicletas, triciclos e outros veículos recreativos"
G,46,46.4,46.49-4,4649-4/04,Comércio atacadista de móveis e artigos de colchoaria
G,46,46.4,46.49-4,4649-4/05,Comércio atacadista de artigos de tapeçaria; persianas e cortinas
G,46,46.4,46.49-4,4649-4/06,"Comércio atacadista de lustres, luminárias e abajures"
G,46,46.4,46.49-4,4649-4/07,"Comércio atacadista de filmes, CDs, DVDs, fitas e discos"
G,46,46.4,46.49-4,4649-4/08,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
G,46,46.4,46.49-4,4649-4/09,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada"
G,46,46.4,46.49-4,4649-4/10,"Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas"
G,46,46.4,46.49-4,4649-4/99,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
G,46,46.5,46.51-6,4651-6/01,Comércio atacadista de equipamentos de informática
G,46,46.5,46.51-6,4651-6/02,Comércio atacadista de suprimentos para informática
G,46,46.5,46.52-4,4652-4/00,Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação
G,46,46.6,46.61-3,4661-3/00,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
G,46,46.6,46.62-1,4662-1/00,"Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças"
G,46,46.6,46.63-0,4663-0/00,Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças
G,46,46.6,46.64-8,4664-8/00,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
G,46,46.6,46.65-6,4665-6/00,Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças
G,46,46.6,46.69-9,4669-9/01,Comércio atacadista de bombas e compressores; partes e peças
G,46,46.6,46.69-9,4669-9/99,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças
G,46,46.7,46.71-1,4671-1/00,Comércio atacadista de madeira e produtos derivados
G,46,46.7,46.72-9,4672-9/00,Comércio atacadista de ferragens e ferramentas
G,46,46.7,46.73-7,4673-7/00,Comércio atacadista de material elétrico
G,46,46.7,46.74-5,4674-5/00,Comércio atacadista de cimento
G,46,46.7,46.79-6,4679-6/01,"Comércio atacadista de tintas, vernizes e similares"
G,46,46.7,46.79-6,4679-6/02,Comércio atacadista de mármores e granitos
G,46,46.7,46.79-6,4679-6/03,"Comércio atacadista de vidros, espelhos e vitrais"
G,46,46.7,46.79-6,4679-6/04,Comércio atacadista especializado de materiais de construção não especificados anteriormente
G,46,46.7,46.79-6,4679-6/99,Comércio atacadista de materiais de construção em geral
G,46,46.8,46.81-8,4681-8/01,"Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR)"
G,46,46.8,46.81-8,4681-8/02,Comércio atacadista de combustíveis realizado por transportador retalhista (TRR)
G,46,46.8,46.81-8,4681-8/03,"Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante"
G,46,46.8,46.81-8,4681-8/04,Comércio atacadista de combustíveis de origem mineral em bruto
G,46,46.8,46.81-8,4681-8/05,Comércio atacadista de lubrificantes
G,46,46.8,46.82-6,4682-6/00,Comércio atacadista de gás liquefeito de petróleo (GLP)
G,46,46.8,46.83-4,4683-4/00,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo"
G,46,46.8,46.84-2,4684-2/01,Comércio atacadista de resinas e elastômeros
G,46,46.8,46.84-2,4684-2/02,Comércio atacadista de solventes
G,46,46.8,46.84-2,4684-2/99,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente
G,46,46.8,46.85-1,4685-1/00,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção"
G,46,46.8,46.86-9,4686-9/01,Comércio atacadista de papel e papelão em bruto
G,46,46.8,46.86-9,4686-9/02,Comércio atacadista de embalagens
G,46,46.8,46.87-7,4687-7/01,Comércio atacadista de resíduos de papel e papelão
G,46,46.8,46.87-7,4687-7/02,"Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão"
G,46,46.8,46.87-7,4687-7/03,Comércio atacadista de resíduos e sucatas metálicos
G,46,46.8,46.89-3,4689-3/01,"Comércio atacadista de produtos da extração mineral, exceto combustíveis"
G,46,46.8,46.89-3,4689-3/02,Comércio atacadista de fios e fibras beneficiados
G,46,46.8,46.89-3,4689-3/99,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
G,46,46.9,46.91-5,4691-5/00,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios"
G,46,46.9,46.92-3,4692-3/00,"Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários"
G,46,46.9,46.93-1,4693-1/00,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
G,47,47.1,47.11-3,4711-3/01,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados"
G,47,47.1,47.11-3,4711-3/02,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados"
G,47,47.1,47.12-1,4712-1/00,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
G,47,47.1,47.13-0,4713-0/02,"Lojas de variedades, exceto lojas de departamentos ou magazines"
G,47,47.1,47.13-0,4713-0/04,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)"
G,47,47.1,47.13-0,4713-0/05,"Lojas francas (Duty Free) de aeroportos, portos e em fronteiras terrestres"
G,47,47.2,47.21-1,4721-1/02,Padaria e confeitaria com predominância de revenda
G,47,47.2,47.21-1,4721-1/03,Comércio varejista de laticínios e frios
G,47,47.2,47.21-1,4721-1/04,"Comércio varejista de doces, balas, bombons e semelhantes"
G,47,47.2,47.22-9,4722-9/01,Comércio varejista de carnes - açougues
G,47,47.2,47.22-9,4722-9/02,Peixaria
G,47,47.2,47.23-7,4723-7/00,Comércio varejista de bebidas
G,47,47.2,47.24-5,4724-5/00,Comércio varejista de hortifrutigranjeiros
G,47,47.2,47.29-6,4729-6/01,Tabacaria
G,47,47.2,47.29-6,4729-6/02,Comércio varejista de mercadorias em lojas de conveniência
G,47,47.2,47.29-6,4729-6/99,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
G,47,47.3,47.31-8,4731-8/00,Comércio varejista de combustíveis para veículos automotores
G,47,47.3,47.32-6,4732-6/00,Comércio varejista de lubrificantes
G,47,47.4,47.41-5,4741-5/00,Comércio varejista de tintas e materiais para pintura
G,47,47.4,47.42-3,4742-3/00,Comércio varejista de material elétrico
G,47,47.4,47.43-1,4743-1/00,Comércio varejista de vidros
G,47,47.4,47.44-0,4744-0/01,Comércio varejista de ferragens e ferramentas
G,47,47.4,47.44-0,4744-0/02,Comércio varejista de madeira e artefatos
G,47,47.4,47.44-0,4744-0/03,Comércio varejista de materiais hidráulicos
G,47,47.4,47.44-0,4744-0/04,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas"
G,47,47.4,47.44-0,4744-0/05,Comércio varejista de materiais de construção não especificados anteriormente
G,47,47.4,47.44-0,4744-0/06,Comércio varejista de pedras para revestimento
G,47,47.4,47.44-0,4744-0/99,Comércio varejista de materiais de construção em geral
G,47,47.5,47.51-2,4751-2/01,Comércio varejista especializado de equipamentos e suprimentos de informática
G,47,47.5,47.51-2,4751-2/02,Recarga de cartuchos para equipamentos de informática
G,47,47.5,47.52-1,4752-1/00,Comércio varejista especializado de equipamentos de telefonia e comunicação
G,47,47.5,47.53-9,4753-9/00,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
G,47,47.5,47.54-7,4754-7/01,Comércio varejista de móveis
G,47,47.5,47.54-7,4754-7/02,Comércio varejista de artigos de colchoaria
G,47,47.5,47.54-7,4754-7/03,Comércio varejista de artigos de iluminação
G,47,47.5,47.55-5,4755-5/01,Comércio varejista de tecidos
G,47,47.5,47.55-5,4755-5/02,Comercio varejista de artigos de armarinho
G,47,47.5,47.55-5,4755-5/03,"Comercio varejista de artigos de cama, mesa e banho"
G,47,47.5,47.56-3,4756-3/00,Comércio varejista especializado de instrumentos musicais e acessórios
G,47,47.5,47.57-1,4757-1/00,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
G,47,47.5,47.59-8,4759-8/01,"Comércio varejista de artigos de tapeçaria, cortinas e persianas"
G,47,47.5,47.59-8,4759-8/99,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente
G,47,47.6,47.61-0,4761-0/01,Comércio varejista de livros
G,47,47.6,47.61-0,4761-0/02,Comércio varejista de jornais e revistas
G,47,47.6,47.61-0,4761-0/03,Comércio varejista de artigos de papelaria
G,47,47.6,47.62-8,4762-8/00,"Comércio varejista de discos, CDs, DVDs e fitas"
G,47,47.6,47.63-6,4763-6/01,Comércio varejista de brinquedos e artigos recreativos
G,47,47.6,47.63-6,4763-6/02,Comércio varejista de artigos esportivos
G,47,47.6,47.63-6,4763-6/03,Comércio varejista de bicicletas e triciclos; peças e acessórios
G,47,47.6,47.63-6,4763-6/04,"Comércio varejista de artigos de caça, pesca e camping"
G,47,47.6,47.63-6,4763-6/05,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios
G,47,47.7,47.71-7,4771-7/01,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
G,47,47.7,47.71-7,4771-7/02,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas"
G,47,47.7,47.71-7,4771-7/03,Comércio varejista de produtos farmacêuticos homeopáticos
G,47,47.7,47.71-7,4771-7/04,Comércio varejista de medicamentos veterinários
G,47,47.7,47.72-5,4772-5/00,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
G,47,47.7,47.73-3,4773-3/00,Comércio varejista de artigos médicos e ortopédicos
G,47,47.7,47.74-1,4774-1/00,Comércio varejista de artigos de óptica
G,47,47.8,47.81-4,4781-4/00,Comércio varejista de artigos do vestuário e acessórios
G,47,47.8,47.82-2,4782-2/01,Comércio varejista de calçados
G,47,47.8,47.82-2,4782-2/02,Comércio varejista de artigos de viagem
G,47,47.8,47.83-1,4783-1/01,Comércio varejista de artigos de joalheria
G,47,47.8,47.83-1,4783-1/02,Comércio varejista de artigos de relojoaria
G,47,47.8,47.84-9,4784-9/00,Comércio varejista de gás liqüefeito de petróleo (GLP)
G,47,47.8,47.85-7,4785-7/01,Comércio varejista de antiguidades
G,47,47.8,47.85-7,4785-7/99,Comércio varejista de outros artigos usados
G,47,47.8,47.89-0,4789-0/01,"Comércio varejista de suvenires, bijuterias e artesanatos"
G,47,47.8,47.89-0,4789-0/02,Comércio varejista de plantas e flores naturais
G,47,47.8,47.89-0,4789-0/03,Comércio varejista de objetos de arte
G,47,47.8,47.89-0,4789-0/04,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação
G,47,47.8,47.89-0,4789-0/05,Comércio varejista de produtos saneantes domissanitários
G,47,47.8,47.89-0,4789-0/06,Comércio varejista de fogos de artifício e artigos pirotécnicos
G,47,47.8,47.89-0,4789-0/07,Comércio varejista de equipamentos para escritório
G,47,47.8,47.89-0,4789-0/08,Comércio varejista de artigos fotográficos e para filmagem
G,47,47.8,47.89-0,4789-0/09,Comércio varejista de armas e munições
G,47,47.8,47.89-0,4789-0/99,Comércio varejista de outros produtos não especificados anteriormente
H,49,49.1,49.11-6,4911-6/00,Transporte ferroviário de carga
H,49,49.1,49.12-4,4912-4/01,Transporte ferroviário de passageiros intermunicipal e interestadual
H,49,49.1,49.12-4,4912-4/02,Transporte ferroviário de passageiros municipal e em região metropolitana
H,49,49.1,49.12-4,4912-4/03,Transporte metroviário
H,49,49.2,49.21-3,4921-3/01,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal"
H,49,49.2,49.21-3,4921-3/02,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana"
H,49,49.2,49.22-1,4922-1/01,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana"
H,49,49.2,49.22-1,4922-1/02,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual"
H,49,49.2,49.22-1,4922-1/03,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional"
H,49,49.2,49.23-0,4923-0/01,Serviço de táxi
H,49,49.2,49.23-0,4923-0/02,Serviço de transporte de passageiros - locação de automóveis com motorista
H,49,49.2,49.24-8,4924-8/00,Transporte escolar
H,49,49.2,49.29-9,4929-9/01,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
H,49,49.2,49.29-9,4929-9/02,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional"
H,49,49.2,49.29-9,4929-9/03,"Organização de excursões em veículos rodoviários próprios, municipal"
H,49,49.2,49.29-9,4929-9/04,"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional"
H,49,49.2,49.29-9,4929-9/99,Outros transportes rodoviários de passageiros não especificados anteriormente
H,49,49.3,49.30-2,4930-2/01,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
H,49,49.3,49.30-2,4930-2/02,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
H,49,49.3,49.30-2,4930-2/03,Transporte rodoviário de produtos perigosos
H,49,49.3,49.30-2,4930-2/04,Transporte rodoviário de mudanças
H,49,49.4,49.40-0,4940-0/00,Transporte dutoviário
H,49,49.5,49.50-7,4950-7/00,"Trens turísticos, teleféricos e similares"
H,50,50.1,50.11-4,5011-4/01,Transporte marítimo de cabotagem - Carga
H,50,50.1,50.11-4,5011-4/02,Transporte marítimo de cabotagem - Passageiros
H,50,50.1,50.12-2,5012-2/01,Transporte marítimo de longo curso - Carga
H,50,50.1,50.12-2,5012-2/02,Transporte marítimo de longo curso - Passageiros
H,50,50.2,50.21-1,5021-1/01,"Transporte por navegação interior de carga, municipal, exceto travessia"
H,50,50.2,50.21-1,5021-1/02,"Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia"
H,50,50.2,50.22-0,5022-0/01,"Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia"
H,50,50.2,50.22-0,5022-0/02,"Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia"
H,50,50.3,50.30-1,5030-1/01,Navegação de apoio marítimo
H,50,50.3,50.30-1,5030-1/02,Navegação de apoio portuário
H,50,50.3,50.30-1,5030-1/03,Serviço de rebocadores e empurradores
H,50,50.9,50.91-2,5091-2/01,"Transporte por navegação de travessia, municipal"
H,50,50.9,50.91-2,5091-2/02,"Transporte por navegação de travessia, intermunicipal, interestadual e internacional"
H,50,50.9,50.99-8,5099-8/01,Transporte aquaviário para passeios turísticos
H,50,50.9,50.99-8,5099-8/99,Outros transportes aquaviários não especificados anteriormente
H,51,51.1,51.11-1,5111-1/00,Transporte aéreo de passageiros regular
H,51,51.1,51.12-9,5112-9/01,Serviço de táxi aéreo e locação de aeronaves com tripulação
H,51,51.1,51.12-9,5112-9/99,Outros serviços de transporte aéreo de passageiros não regular
H,51,51.2,51.20-0,5120-0/00,Transporte aéreo de carga
H,51,51.3,51.30-7,5130-7/00,Transporte espacial
H,52,52.1,52.11-7,5211-7/01,Armazéns gerais - emissão de warrant
H,52,52.1,52.11-7,5211-7/02,Guarda-móveis
H,52,52.1,52.11-7,5211-7/99,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
H,52,52.1,52.12-5,5212-5/00,Carga e descarga
H,52,52.2,52.21-4,5221-4/00,"Concessionárias de rodovias, pontes, túneis e serviços relacionados"
H,52,52.2,52.22-2,5222-2/00,Terminais rodoviários e ferroviários
H,52,52.2,52.23-1,5223-1/00,Estacionamento de veículos
H,52,52.2,52.29-0,5229-0/01,"Serviços de apoio ao transporte por táxi, inclusive centrais de chamada"
H,52,52.2,52.29-0,5229-0/02,Serviços de reboque de veículos
H,52,52.2,52.29-0,5229-0/99,Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente
H,52,52.3,52.31-1,5231-1/01,Administração da infraestrutura portuária
H,52,52.3,52.31-1,5231-1/02,Atividades do Operador Portuário
H,52,52.3,52.31-1,5231-1/03,Gestão de terminais aquaviários
H,52,52.3,52.32-0,5232-0/00,Atividades de agenciamento marítimo
H,52,52.3,52.39-7,5239-7/01,Serviços de praticagem
H,52,52.3,52.39-7,5239-7/99,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente
H,52,52.4,52.40-1,5240-1/01,Operação dos aeroportos e campos de aterrissagem
H,52,52.4,52.40-1,5240-1/99,"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem"
H,52,52.5,52.50-8,5250-8/01,Comissaria de despachos
H,52,52.5,52.50-8,5250-8/02,Atividades de despachantes aduaneiros
H,52,52.5,52.50-8,5250-8/03,"Agenciamento de cargas, exceto para o transporte marítimo"
H,52,52.5,52.50-8,5250-8/04,Organização logística do transporte de carga
H,52,52.5,52.50-8,5250-8/05,Operador de transporte multimodal - OTM
H,53,53.1,53.10-5,5310-5/01,Atividades do Correio Nacional
H,53,53.1,53.10-5,5310-5/02,Atividades de franqueadas e permissionárias do Correio Nacional
H,53,53.2,53.20-2,5320-2/01,Serviços de malote não realizados pelo Correio Nacional
H,53,53.2,53.20-2,5320-2/02,Serviços de entrega rápida
